drawSystemId,drawDate,gameType,n1,n2,n3,n4,n5,n6
6522,2021-01-23T20:50:00Z,Lotto,13,17,35,39,43,48
6521,2021-01-21T20:50:00Z,Lotto,12,18,25,27,28,48
6520,2021-01-19T20:50:00Z,Lotto,2,6,22,38,41,43
6519,2021-01-16T20:50:00Z,Lotto,11,25,32,37,46,48
6518,2021-01-14T20:50:00Z,Lotto,2,4,9,10,27,31
6517,2021-01-12T20:50:00Z,Lotto,5,10,32,35,37,38
6516,2021-01-09T20:50:00Z,Lotto,9,14,24,25,36,41
6515,2021-01-07T20:50:00Z,Lotto,9,12,28,32,38,41
6514,2021-01-05T20:50:00Z,Lotto,9,15,33,35,47,48
6513,2021-01-02T20:50:00Z,Lotto,8,16,17,21,26,27
6512,2020-12-31T20:50:00Z,Lotto,1,21,25,27,39,42
6511,2020-12-29T20:50:00Z,Lotto,1,17,23,37,45,48
6510,2020-12-26T20:50:00Z,Lotto,16,19,24,25,31,47
6509,2020-12-24T20:50:00Z,Lotto,19,22,24,26,27,40
6508,2020-12-22T20:50:00Z,Lotto,4,14,24,25,26,41
6507,2020-12-19T20:50:00Z,Lotto,13,20,29,33,40,46
6506,2020-12-17T20:50:00Z,Lotto,6,7,33,37,45,47
6505,2020-12-15T20:50:00Z,Lotto,12,13,19,25,40,49
6504,2020-12-12T20:50:00Z,Lotto,5,8,20,31,33,43
6503,2020-12-10T20:50:00Z,Lotto,3,6,15,20,22,38
6502,2020-12-08T20:50:00Z,Lotto,5,20,24,29,31,39
6501,2020-12-05T20:50:00Z,Lotto,2,16,19,23,24,33
6500,2020-12-03T20:50:00Z,Lotto,18,19,28,43,44,46
6499,2020-12-01T20:50:00Z,Lotto,6,24,30,38,39,46
6498,2020-11-28T20:50:00Z,Lotto,2,5,18,27,40,42
6497,2020-11-26T20:50:00Z,Lotto,3,13,28,32,38,43
6496,2020-11-24T20:50:00Z,Lotto,2,7,8,12,32,39
6495,2020-11-21T20:50:00Z,Lotto,2,10,15,28,39,40
6494,2020-11-19T20:50:00Z,Lotto,5,8,16,17,32,37
6493,2020-11-17T20:50:00Z,Lotto,1,2,8,33,46,47
6492,2020-11-14T20:50:00Z,Lotto,1,12,20,27,44,48
6491,2020-11-12T20:50:00Z,Lotto,3,5,8,15,22,28
6490,2020-11-10T20:50:00Z,Lotto,10,19,23,25,33,46
6489,2020-11-07T20:50:00Z,Lotto,9,10,19,25,27,28
6488,2020-11-05T20:50:00Z,Lotto,7,14,21,26,47,49
6487,2020-11-03T20:50:00Z,Lotto,3,6,10,25,33,45
6486,2020-10-31T20:50:00Z,Lotto,10,14,17,27,38,44
6485,2020-10-29T20:50:00Z,Lotto,4,14,22,23,28,30
6484,2020-10-27T20:50:00Z,Lotto,3,5,9,14,30,31
6483,2020-10-24T19:50:00Z,Lotto,27,35,36,37,39,43
6482,2020-10-22T19:50:00Z,Lotto,4,20,26,31,33,36
6481,2020-10-20T19:50:00Z,Lotto,4,27,29,35,41,49
6480,2020-10-17T19:50:00Z,Lotto,19,25,26,28,37,46
6479,2020-10-15T19:50:00Z,Lotto,1,2,13,19,25,36
6478,2020-10-13T19:50:00Z,Lotto,3,8,16,26,32,33
6477,2020-10-10T19:50:00Z,Lotto,4,16,18,26,31,42
6476,2020-10-08T19:50:00Z,Lotto,1,16,18,21,27,42
6475,2020-10-06T19:50:00Z,Lotto,5,15,20,25,27,47
6474,2020-10-03T19:50:00Z,Lotto,15,28,35,41,44,47
6473,2020-10-01T19:50:00Z,Lotto,16,18,24,25,35,49
6472,2020-09-29T19:50:00Z,Lotto,16,20,21,30,39,40
6471,2020-09-26T19:50:00Z,Lotto,2,10,14,16,32,41
6470,2020-09-24T19:50:00Z,Lotto,12,14,21,23,28,40
6469,2020-09-22T19:50:00Z,Lotto,16,20,27,30,38,47
6468,2020-09-19T19:50:00Z,Lotto,13,21,23,26,43,47
6467,2020-09-17T19:50:00Z,Lotto,14,18,19,30,31,33
6466,2020-09-15T19:50:00Z,Lotto,8,12,21,23,40,48
6465,2020-09-12T19:50:00Z,Lotto,17,24,25,32,33,41
6464,2020-09-10T19:50:00Z,Lotto,11,14,16,23,40,46
6463,2020-09-08T19:50:00Z,Lotto,23,28,29,31,33,42
6462,2020-09-05T19:50:00Z,Lotto,5,14,21,27,31,39
6461,2020-09-03T19:50:00Z,Lotto,11,21,27,28,31,39
6460,2020-09-01T19:50:00Z,Lotto,9,18,19,39,47,49
6459,2020-08-29T19:50:00Z,Lotto,12,20,23,25,26,32
6458,2020-08-27T19:50:00Z,Lotto,3,6,23,25,35,36
6457,2020-08-25T19:50:00Z,Lotto,11,14,21,39,41,43
6456,2020-08-22T19:50:00Z,Lotto,18,22,26,30,31,43
6455,2020-08-20T19:50:00Z,Lotto,2,5,8,16,37,38
6454,2020-08-18T19:50:00Z,Lotto,3,10,16,33,38,48
6453,2020-08-15T19:50:00Z,Lotto,9,17,21,24,27,34
6452,2020-08-13T19:50:00Z,Lotto,11,12,14,26,38,48
6451,2020-08-11T19:50:00Z,Lotto,3,12,17,19,25,41
6450,2020-08-08T19:50:00Z,Lotto,2,4,22,26,31,35
6449,2020-08-06T19:50:00Z,Lotto,1,5,7,25,28,32
6448,2020-08-04T19:50:00Z,Lotto,1,7,11,17,22,38
6447,2020-08-01T19:50:00Z,Lotto,8,29,30,39,44,48
6446,2020-07-30T19:50:00Z,Lotto,3,4,8,40,43,46
6445,2020-07-28T19:50:00Z,Lotto,1,11,16,25,28,43
6444,2020-07-25T19:50:00Z,Lotto,9,12,17,24,45,48
6443,2020-07-23T19:50:00Z,Lotto,5,6,7,10,36,46
6442,2020-07-21T19:50:00Z,Lotto,8,10,23,24,25,49
6440,2020-07-16T19:50:00Z,Lotto,5,9,27,33,39,44
6439,2020-07-14T19:50:00Z,Lotto,1,7,17,26,28,46
6438,2020-07-11T19:50:00Z,Lotto,6,13,31,34,36,40
6437,2020-07-09T19:50:00Z,Lotto,1,9,12,20,32,45
6436,2020-07-07T19:50:00Z,Lotto,4,12,18,22,27,28
6435,2020-07-04T19:50:00Z,Lotto,3,10,17,22,37,40
6434,2020-07-02T19:50:00Z,Lotto,1,3,4,12,19,40
6433,2020-06-30T19:50:00Z,Lotto,3,13,19,35,40,43
6432,2020-06-27T19:50:00Z,Lotto,8,30,32,37,41,43
6431,2020-06-25T19:50:00Z,Lotto,35,41,42,43,48,49
6430,2020-06-23T19:50:00Z,Lotto,1,9,25,41,42,48
6429,2020-06-20T19:50:00Z,Lotto,3,14,37,41,45,49
6428,2020-06-18T19:50:00Z,Lotto,7,9,10,15,30,46
6427,2020-06-16T19:40:00Z,Lotto,4,11,17,23,30,36
6426,2020-06-13T19:40:00Z,Lotto,4,16,25,27,31,46
6425,2020-06-11T19:40:00Z,Lotto,6,8,9,23,44,49
6424,2020-06-09T19:40:00Z,Lotto,7,15,23,38,47,49
6423,2020-06-06T19:40:00Z,Lotto,4,17,25,30,43,47
6422,2020-06-04T19:40:00Z,Lotto,2,4,17,19,31,37
6421,2020-06-02T19:40:00Z,Lotto,11,19,39,47,48,49
6420,2020-05-30T19:40:00Z,Lotto,12,15,16,38,39,43
6419,2020-05-28T19:40:00Z,Lotto,4,12,16,26,34,35
6418,2020-05-26T19:40:00Z,Lotto,9,14,20,21,24,27
6417,2020-05-23T19:40:00Z,Lotto,10,15,16,19,27,38
6416,2020-05-21T19:40:00Z,Lotto,3,4,28,37,38,43
6415,2020-05-19T19:40:00Z,Lotto,12,15,19,30,45,47
6414,2020-05-16T19:40:00Z,Lotto,1,9,17,30,31,38
6413,2020-05-14T19:40:00Z,Lotto,6,23,37,41,43,46
6412,2020-05-12T19:40:00Z,Lotto,1,18,27,34,38,46
6411,2020-05-09T19:40:00Z,Lotto,8,28,32,36,37,40
6410,2020-05-07T19:40:00Z,Lotto,1,3,7,17,29,35
6409,2020-05-05T19:40:00Z,Lotto,21,28,29,39,45,49
6408,2020-05-02T19:40:00Z,Lotto,11,16,25,38,42,44
6407,2020-04-30T19:40:00Z,Lotto,10,17,23,26,30,32
6406,2020-04-28T19:40:00Z,Lotto,9,13,23,24,38,44
6405,2020-04-25T19:40:00Z,Lotto,3,13,19,25,40,42
6404,2020-04-23T19:40:00Z,Lotto,1,3,20,39,47,49
6403,2020-04-21T19:40:00Z,Lotto,1,10,11,16,20,21
6402,2020-04-18T19:40:00Z,Lotto,1,22,32,33,38,44
6401,2020-04-16T19:40:00Z,Lotto,2,6,7,23,36,49
6400,2020-04-14T19:40:00Z,Lotto,8,9,15,21,33,43
6399,2020-04-11T19:40:00Z,Lotto,14,19,27,37,41,45
6398,2020-04-09T19:40:00Z,Lotto,3,13,14,26,37,38
6397,2020-04-07T19:40:00Z,Lotto,15,21,26,33,38,43
6396,2020-04-04T19:40:00Z,Lotto,6,8,10,30,33,48
6395,2020-04-02T19:40:00Z,Lotto,1,11,16,22,27,30
6394,2020-03-31T19:40:00Z,Lotto,6,11,17,22,42,49
6393,2020-03-28T20:40:00Z,Lotto,7,21,23,29,33,38
6392,2020-03-26T20:40:00Z,Lotto,2,5,18,19,23,45
6391,2020-03-24T20:40:00Z,Lotto,8,13,14,20,26,40
6390,2020-03-21T20:40:00Z,Lotto,6,13,15,24,28,49
6389,2020-03-19T20:40:00Z,Lotto,1,19,20,24,25,41
6388,2020-03-17T20:40:00Z,Lotto,5,10,17,19,37,47
6387,2020-03-14T20:40:00Z,Lotto,1,11,19,26,34,36
6386,2020-03-12T20:40:00Z,Lotto,1,13,22,32,42,46
6385,2020-03-10T20:40:00Z,Lotto,6,25,32,35,41,44
6384,2020-03-07T20:40:00Z,Lotto,7,27,43,46,47,49
6383,2020-03-05T20:40:00Z,Lotto,4,7,21,34,47,49
6382,2020-03-03T20:40:00Z,Lotto,13,16,17,38,45,46
6381,2020-02-29T20:40:00Z,Lotto,6,12,15,38,39,40
6380,2020-02-27T20:40:00Z,Lotto,1,18,20,24,46,47
6379,2020-02-25T20:40:00Z,Lotto,5,6,16,19,27,49
6378,2020-02-22T20:40:00Z,Lotto,4,6,15,35,43,44
6377,2020-02-20T20:40:00Z,Lotto,2,8,21,30,39,46
6376,2020-02-18T20:40:00Z,Lotto,2,10,19,22,31,38
6375,2020-02-15T20:40:00Z,Lotto,7,10,25,27,35,40
6374,2020-02-13T20:40:00Z,Lotto,2,14,16,22,26,40
6373,2020-02-11T20:40:00Z,Lotto,5,17,23,36,47,49
6372,2020-02-08T20:40:00Z,Lotto,7,16,25,29,46,48
6371,2020-02-06T20:40:00Z,Lotto,6,12,15,27,41,42
6370,2020-02-04T20:40:00Z,Lotto,6,19,20,25,41,43
6369,2020-02-01T20:40:00Z,Lotto,10,11,15,16,24,25
6368,2020-01-30T20:40:00Z,Lotto,4,14,28,40,45,49
6367,2020-01-28T20:40:00Z,Lotto,10,12,20,32,35,37
6366,2020-01-25T20:40:00Z,Lotto,9,11,16,19,30,46
6365,2020-01-23T20:40:00Z,Lotto,22,23,33,40,41,46
6364,2020-01-21T20:40:00Z,Lotto,11,16,19,22,23,39
6363,2020-01-18T20:40:00Z,Lotto,9,15,30,32,38,42
6362,2020-01-16T20:40:00Z,Lotto,1,20,29,43,44,45
6361,2020-01-14T20:40:00Z,Lotto,18,21,36,37,43,44
6360,2020-01-11T20:40:00Z,Lotto,10,33,35,38,39,48
6359,2020-01-09T20:40:00Z,Lotto,7,15,21,23,33,49
6358,2020-01-07T20:40:00Z,Lotto,10,17,19,25,37,38
6357,2020-01-04T20:40:00Z,Lotto,10,15,16,22,26,39
6356,2020-01-02T20:40:00Z,Lotto,7,12,14,15,30,38
6355,2019-12-31T20:40:00Z,Lotto,10,21,24,35,40,48
6354,2019-12-28T20:40:00Z,Lotto,8,19,26,29,31,43
6353,2019-12-26T20:40:00Z,Lotto,1,18,34,45,47,49
6352,2019-12-24T20:40:00Z,Lotto,2,7,13,22,28,40
6351,2019-12-21T20:40:00Z,Lotto,6,14,22,30,46,47
6350,2019-12-19T20:40:00Z,Lotto,5,6,15,28,32,46
6349,2019-12-17T20:40:00Z,Lotto,6,11,14,22,35,37
6348,2019-12-14T20:40:00Z,Lotto,15,19,27,42,45,48
6347,2019-12-12T20:40:00Z,Lotto,22,24,27,38,41,49
6346,2019-12-10T20:40:00Z,Lotto,23,25,28,35,37,48
6345,2019-12-07T20:40:00Z,Lotto,3,29,36,37,46,48
6344,2019-12-05T20:40:00Z,Lotto,7,10,12,13,25,26
6343,2019-12-03T20:40:00Z,Lotto,10,12,13,16,45,46
6342,2019-11-30T20:40:00Z,Lotto,4,11,14,25,28,41
6341,2019-11-28T20:40:00Z,Lotto,1,6,9,13,23,29
6340,2019-11-26T20:40:00Z,Lotto,3,7,29,32,34,38
6339,2019-11-23T20:40:00Z,Lotto,3,8,18,39,43,49
6338,2019-11-21T20:40:00Z,Lotto,2,10,27,34,35,49
6337,2019-11-19T20:40:00Z,Lotto,14,15,16,21,40,49
6336,2019-11-16T20:40:00Z,Lotto,5,16,20,24,27,41
6335,2019-11-14T20:40:00Z,Lotto,4,9,20,22,35,45
6334,2019-11-12T20:40:00Z,Lotto,9,20,34,40,42,43
6333,2019-11-09T20:40:00Z,Lotto,3,23,31,34,36,39
6332,2019-11-07T20:40:00Z,Lotto,7,11,16,34,38,45
6331,2019-11-05T20:40:00Z,Lotto,9,31,33,42,44,49
6330,2019-11-02T20:40:00Z,Lotto,2,16,19,28,40,48
6329,2019-10-31T20:40:00Z,Lotto,12,22,23,36,38,48
6328,2019-10-29T20:40:00Z,Lotto,6,7,15,27,43,44
6327,2019-10-26T19:40:00Z,Lotto,24,26,37,41,42,47
6326,2019-10-24T19:40:00Z,Lotto,8,17,23,26,32,34
6325,2019-10-22T19:40:00Z,Lotto,7,28,34,40,45,47
6324,2019-10-19T19:40:00Z,Lotto,1,3,11,12,35,49
6323,2019-10-17T19:40:00Z,Lotto,2,3,4,11,17,18
6322,2019-10-15T19:40:00Z,Lotto,6,14,15,20,33,37
6321,2019-10-12T19:40:00Z,Lotto,4,9,15,25,26,33
6320,2019-10-10T19:40:00Z,Lotto,2,5,6,9,10,36
6319,2019-10-08T19:40:00Z,Lotto,10,11,23,27,40,41
