groupOfNumbers = 3
totalNumberOfDraws = 29
totalNumberOfNumbers = 174

numbers,count,probHistory,probTheory,expected,share

2-10-25,1,0.03448276,0.00108554,0.03148068,0.00172414
9-13-38,1,0.03448276,0.00108554,0.03148068,0.00172414
9-38-48,1,0.03448276,0.00108554,0.03148068,0.00172414
1-26-38,1,0.03448276,0.00108554,0.03148068,0.00172414
21-25-44,1,0.03448276,0.00108554,0.03148068,0.00172414
1-6-26,1,0.03448276,0.00108554,0.03148068,0.00172414
9-15-38,1,0.03448276,0.00108554,0.03148068,0.00172414
33-39-42,1,0.03448276,0.00108554,0.03148068,0.00172414
25-30-36,1,0.03448276,0.00108554,0.03148068,0.00172414
9-14-47,1,0.03448276,0.00108554,0.03148068,0.00172414
8-9-38,1,0.03448276,0.00108554,0.03148068,0.00172414
9-13-15,1,0.03448276,0.00108554,0.03148068,0.00172414
9-13-31,1,0.03448276,0.00108554,0.03148068,0.00172414
8-9-13,1,0.03448276,0.00108554,0.03148068,0.00172414
9-13-48,1,0.03448276,0.00108554,0.03148068,0.00172414
9-31-48,1,0.03448276,0.00108554,0.03148068,0.00172414
13-31-41,1,0.03448276,0.00108554,0.03148068,0.00172414
7-8-9,1,0.03448276,0.00108554,0.03148068,0.00172414
7-9-24,1,0.03448276,0.00108554,0.03148068,0.00172414
9-15-48,1,0.03448276,0.00108554,0.03148068,0.00172414
8-9-24,1,0.03448276,0.00108554,0.03148068,0.00172414
9-40-48,1,0.03448276,0.00108554,0.03148068,0.00172414
8-9-48,1,0.03448276,0.00108554,0.03148068,0.00172414
8-9-15,1,0.03448276,0.00108554,0.03148068,0.00172414
12-24-36,1,0.03448276,0.00108554,0.03148068,0.00172414
7-21-45,1,0.03448276,0.00108554,0.03148068,0.00172414
5-13-14,1,0.03448276,0.00108554,0.03148068,0.00172414
6-11-43,1,0.03448276,0.00108554,0.03148068,0.00172414
7-8-14,1,0.03448276,0.00108554,0.03148068,0.00172414
32-38-39,1,0.03448276,0.00108554,0.03148068,0.00172414
9-13-41,1,0.03448276,0.00108554,0.03148068,0.00172414
8-15-38,1,0.03448276,0.00108554,0.03148068,0.00172414
32-39-46,1,0.03448276,0.00108554,0.03148068,0.00172414
15-38-48,1,0.03448276,0.00108554,0.03148068,0.00172414
5-37-48,1,0.03448276,0.00108554,0.03148068,0.00172414
8-38-48,1,0.03448276,0.00108554,0.03148068,0.00172414
12-31-36,1,0.03448276,0.00108554,0.03148068,0.00172414
7-10-42,1,0.03448276,0.00108554,0.03148068,0.00172414
8-22-40,1,0.03448276,0.00108554,0.03148068,0.00172414
40-45-48,1,0.03448276,0.00108554,0.03148068,0.00172414
9-12-25,1,0.03448276,0.00108554,0.03148068,0.00172414
