groupOfNumbers = 4
totalNumberOfDraws = 29
totalNumberOfNumbers = 174

numbers,count,probHistory,probTheory,expected,share
2-5-14-15,1,0.03448276,0.00007080,0.00205309,0.00229885
9-12-21-25,1,0.03448276,0.00007080,0.00205309,0.00229885
5-13-15-39,1,0.03448276,0.00007080,0.00205309,0.00229885
26-32-38-39,1,0.03448276,0.00007080,0.00205309,0.00229885
22-23-26-39,1,0.03448276,0.00007080,0.00205309,0.00229885
9-22-39-49,1,0.03448276,0.00007080,0.00205309,0.00229885
9-22-23-49,1,0.03448276,0.00007080,0.00205309,0.00229885
14-20-45-48,1,0.03448276,0.00007080,0.00205309,0.00229885
4-7-8-14,1,0.03448276,0.00007080,0.00205309,0.00229885
5-12-13-16,1,0.03448276,0.00007080,0.00205309,0.00229885
9-22-26-49,1,0.03448276,0.00007080,0.00205309,0.00229885
13-29-31-36,1,0.03448276,0.00007080,0.00205309,0.00229885
5-12-37-48,1,0.03448276,0.00007080,0.00205309,0.00229885
9-23-26-49,1,0.03448276,0.00007080,0.00205309,0.00229885
9-36-43-47,1,0.03448276,0.00007080,0.00205309,0.00229885
2-10-19-25,1,0.03448276,0.00007080,0.00205309,0.00229885
22-26-39-49,1,0.03448276,0.00007080,0.00205309,0.00229885
22-23-26-49,1,0.03448276,0.00007080,0.00205309,0.00229885
5-11-42-48,1,0.03448276,0.00007080,0.00205309,0.00229885
9-23-39-49,1,0.03448276,0.00007080,0.00205309,0.00229885
9-10-14-28,1,0.03448276,0.00007080,0.00205309,0.00229885
22-23-39-49,1,0.03448276,0.00007080,0.00205309,0.00229885
7-13-29-36,1,0.03448276,0.00007080,0.00205309,0.00229885
9-26-39-49,1,0.03448276,0.00007080,0.00205309,0.00229885
23-26-39-49,1,0.03448276,0.00007080,0.00205309,0.00229885
1-19-26-32,1,0.03448276,0.00007080,0.00205309,0.00229885
6-11-21-25,1,0.03448276,0.00007080,0.00205309,0.00229885
3-8-9-24,1,0.03448276,0.00007080,0.00205309,0.00229885
1-19-26-38,1,0.03448276,0.00007080,0.00205309,0.00229885
1-3-6-14,1,0.03448276,0.00007080,0.00205309,0.00229885
1-19-32-38,1,0.03448276,0.00007080,0.00205309,0.00229885
19-26-32-38,1,0.03448276,0.00007080,0.00205309,0.00229885
1-19-26-41,1,0.03448276,0.00007080,0.00205309,0.00229885
1-19-32-41,1,0.03448276,0.00007080,0.00205309,0.00229885
7-13-21-29,1,0.03448276,0.00007080,0.00205309,0.00229885
5-16-23-24,1,0.03448276,0.00007080,0.00205309,0.00229885
1-26-32-41,1,0.03448276,0.00007080,0.00205309,0.00229885
19-26-32-41,1,0.03448276,0.00007080,0.00205309,0.00229885
1-19-38-41,1,0.03448276,0.00007080,0.00205309,0.00229885
10-22-42-45,1,0.03448276,0.00007080,0.00205309,0.00229885
7-10-21-42,1,0.03448276,0.00007080,0.00205309,0.00229885
15-23-45-47,1,0.03448276,0.00007080,0.00205309,0.00229885
6-11-13-43,1,0.03448276,0.00007080,0.00205309,0.00229885
1-26-38-41,1,0.03448276,0.00007080,0.00205309,0.00229885
14-19-20-49,1,0.03448276,0.00007080,0.00205309,0.00229885
3-7-9-42,1,0.03448276,0.00007080,0.00205309,0.00229885
19-26-38-41,1,0.03448276,0.00007080,0.00205309,0.00229885
15-26-29-30,1,0.03448276,0.00007080,0.00205309,0.00229885
5-10-37-48,1,0.03448276,0.00007080,0.00205309,0.00229885
1-32-38-41,1,0.03448276,0.00007080,0.00205309,0.00229885
19-32-38-41,1,0.03448276,0.00007080,0.00205309,0.00229885
1-15-29-30,1,0.03448276,0.00007080,0.00205309,0.00229885
1-6-15-29,1,0.03448276,0.00007080,0.00205309,0.00229885
26-32-38-41,1,0.03448276,0.00007080,0.00205309,0.00229885
11-16-33-39,1,0.03448276,0.00007080,0.00205309,0.00229885
1-15-25-49,1,0.03448276,0.00007080,0.00205309,0.00229885
11-16-33-42,1,0.03448276,0.00007080,0.00205309,0.00229885
11-31-42-48,1,0.03448276,0.00007080,0.00205309,0.00229885
11-16-39-42,1,0.03448276,0.00007080,0.00205309,0.00229885
11-33-39-42,1,0.03448276,0.00007080,0.00205309,0.00229885
11-16-33-44,1,0.03448276,0.00007080,0.00205309,0.00229885
11-16-39-44,1,0.03448276,0.00007080,0.00205309,0.00229885
11-33-39-44,1,0.03448276,0.00007080,0.00205309,0.00229885
16-33-39-44,1,0.03448276,0.00007080,0.00205309,0.00229885
11-16-42-44,1,0.03448276,0.00007080,0.00205309,0.00229885
11-33-42-44,1,0.03448276,0.00007080,0.00205309,0.00229885
12-25-44-48,1,0.03448276,0.00007080,0.00205309,0.00229885
16-33-42-44,1,0.03448276,0.00007080,0.00205309,0.00229885
3-39-43-47,1,0.03448276,0.00007080,0.00205309,0.00229885
6-24-31-36,1,0.03448276,0.00007080,0.00205309,0.00229885
5-12-13-23,1,0.03448276,0.00007080,0.00205309,0.00229885
5-12-23-24,1,0.03448276,0.00007080,0.00205309,0.00229885
5-12-16-23,1,0.03448276,0.00007080,0.00205309,0.00229885
5-13-23-24,1,0.03448276,0.00007080,0.00205309,0.00229885
5-13-16-23,1,0.03448276,0.00007080,0.00205309,0.00229885
12-13-23-24,1,0.03448276,0.00007080,0.00205309,0.00229885
12-13-16-23,1,0.03448276,0.00007080,0.00205309,0.00229885
10-26-28-47,1,0.03448276,0.00007080,0.00205309,0.00229885
5-12-13-24,1,0.03448276,0.00007080,0.00205309,0.00229885
12-30-37-48,1,0.03448276,0.00007080,0.00205309,0.00229885
5-12-16-24,1,0.03448276,0.00007080,0.00205309,0.00229885
7-13-21-31,1,0.03448276,0.00007080,0.00205309,0.00229885
1-5-44-49,1,0.03448276,0.00007080,0.00205309,0.00229885
5-13-16-24,1,0.03448276,0.00007080,0.00205309,0.00229885
9-21-25-48,1,0.03448276,0.00007080,0.00205309,0.00229885
12-13-16-24,1,0.03448276,0.00007080,0.00205309,0.00229885
12-16-23-24,1,0.03448276,0.00007080,0.00205309,0.00229885
2-10-19-30,1,0.03448276,0.00007080,0.00205309,0.00229885
2-10-25-30,1,0.03448276,0.00007080,0.00205309,0.00229885
2-19-25-30,1,0.03448276,0.00007080,0.00205309,0.00229885
1-21-27-32,1,0.03448276,0.00007080,0.00205309,0.00229885
10-19-25-30,1,0.03448276,0.00007080,0.00205309,0.00229885
2-10-19-36,1,0.03448276,0.00007080,0.00205309,0.00229885
2-10-25-36,1,0.03448276,0.00007080,0.00205309,0.00229885
2-19-25-36,1,0.03448276,0.00007080,0.00205309,0.00229885
10-19-25-36,1,0.03448276,0.00007080,0.00205309,0.00229885
13-21-29-31,1,0.03448276,0.00007080,0.00205309,0.00229885
2-10-30-36,1,0.03448276,0.00007080,0.00205309,0.00229885
1-21-25-27,1,0.03448276,0.00007080,0.00205309,0.00229885
2-19-30-36,1,0.03448276,0.00007080,0.00205309,0.00229885
10-19-30-36,1,0.03448276,0.00007080,0.00205309,0.00229885
2-25-30-36,1,0.03448276,0.00007080,0.00205309,0.00229885
19-25-30-36,1,0.03448276,0.00007080,0.00205309,0.00229885
3-7-8-9,1,0.03448276,0.00007080,0.00205309,0.00229885
3-7-8-24,1,0.03448276,0.00007080,0.00205309,0.00229885
3-7-8-42,1,0.03448276,0.00007080,0.00205309,0.00229885
3-8-9-42,1,0.03448276,0.00007080,0.00205309,0.00229885
9-26-45-48,1,0.03448276,0.00007080,0.00205309,0.00229885
9-26-40-45,1,0.03448276,0.00007080,0.00205309,0.00229885
7-9-24-42,1,0.03448276,0.00007080,0.00205309,0.00229885
7-8-9-42,1,0.03448276,0.00007080,0.00205309,0.00229885
3-7-24-42,1,0.03448276,0.00007080,0.00205309,0.00229885
3-8-24-42,1,0.03448276,0.00007080,0.00205309,0.00229885
3-9-24-42,1,0.03448276,0.00007080,0.00205309,0.00229885
1-25-27-32,1,0.03448276,0.00007080,0.00205309,0.00229885
3-9-39-47,1,0.03448276,0.00007080,0.00205309,0.00229885
21-25-27-32,1,0.03448276,0.00007080,0.00205309,0.00229885
1-21-25-47,1,0.03448276,0.00007080,0.00205309,0.00229885
19-45-48-49,1,0.03448276,0.00007080,0.00205309,0.00229885
1-21-27-47,1,0.03448276,0.00007080,0.00205309,0.00229885
1-25-27-47,1,0.03448276,0.00007080,0.00205309,0.00229885
1-21-32-47,1,0.03448276,0.00007080,0.00205309,0.00229885
8-14-34-40,1,0.03448276,0.00007080,0.00205309,0.00229885
6-14-22-34,1,0.03448276,0.00007080,0.00205309,0.00229885
1-25-32-47,1,0.03448276,0.00007080,0.00205309,0.00229885
21-25-32-47,1,0.03448276,0.00007080,0.00205309,0.00229885
1-27-32-47,1,0.03448276,0.00007080,0.00205309,0.00229885
8-43-45-47,1,0.03448276,0.00007080,0.00205309,0.00229885
8-15-43-45,1,0.03448276,0.00007080,0.00205309,0.00229885
21-27-32-47,1,0.03448276,0.00007080,0.00205309,0.00229885
14-22-34-40,1,0.03448276,0.00007080,0.00205309,0.00229885
6-14-34-40,1,0.03448276,0.00007080,0.00205309,0.00229885
8-14-22-34,1,0.03448276,0.00007080,0.00205309,0.00229885
6-8-14-34,1,0.03448276,0.00007080,0.00205309,0.00229885
6-8-22-34,1,0.03448276,0.00007080,0.00205309,0.00229885
10-21-42-45,1,0.03448276,0.00007080,0.00205309,0.00229885
8-14-22-40,1,0.03448276,0.00007080,0.00205309,0.00229885
6-8-14-40,1,0.03448276,0.00007080,0.00205309,0.00229885
7-21-22-45,1,0.03448276,0.00007080,0.00205309,0.00229885
7-13-29-31,1,0.03448276,0.00007080,0.00205309,0.00229885
11-13-21-43,1,0.03448276,0.00007080,0.00205309,0.00229885
6-8-22-40,1,0.03448276,0.00007080,0.00205309,0.00229885
6-22-34-40,1,0.03448276,0.00007080,0.00205309,0.00229885
4-7-8-26,1,0.03448276,0.00007080,0.00205309,0.00229885
10-12-37-48,1,0.03448276,0.00007080,0.00205309,0.00229885
8-22-34-40,1,0.03448276,0.00007080,0.00205309,0.00229885
7-22-42-45,1,0.03448276,0.00007080,0.00205309,0.00229885
5-8-31-42,1,0.03448276,0.00007080,0.00205309,0.00229885
2-6-12-24,1,0.03448276,0.00007080,0.00205309,0.00229885
4-8-14-26,1,0.03448276,0.00007080,0.00205309,0.00229885
2-6-24-31,1,0.03448276,0.00007080,0.00205309,0.00229885
2-12-24-31,1,0.03448276,0.00007080,0.00205309,0.00229885
6-12-24-31,1,0.03448276,0.00007080,0.00205309,0.00229885
5-10-12-37,1,0.03448276,0.00007080,0.00205309,0.00229885
2-6-12-36,1,0.03448276,0.00007080,0.00205309,0.00229885
2-6-24-36,1,0.03448276,0.00007080,0.00205309,0.00229885
2-12-24-36,1,0.03448276,0.00007080,0.00205309,0.00229885
7-10-22-42,1,0.03448276,0.00007080,0.00205309,0.00229885
6-12-24-36,1,0.03448276,0.00007080,0.00205309,0.00229885
7-10-21-45,1,0.03448276,0.00007080,0.00205309,0.00229885
8-31-42-48,1,0.03448276,0.00007080,0.00205309,0.00229885
2-6-31-36,1,0.03448276,0.00007080,0.00205309,0.00229885
8-15-23-47,1,0.03448276,0.00007080,0.00205309,0.00229885
5-30-37-48,1,0.03448276,0.00007080,0.00205309,0.00229885
6-12-31-36,1,0.03448276,0.00007080,0.00205309,0.00229885
2-24-31-36,1,0.03448276,0.00007080,0.00205309,0.00229885
12-24-31-36,1,0.03448276,0.00007080,0.00205309,0.00229885
5-11-31-48,1,0.03448276,0.00007080,0.00205309,0.00229885
5-8-11-31,1,0.03448276,0.00007080,0.00205309,0.00229885
5-8-11-42,1,0.03448276,0.00007080,0.00205309,0.00229885
5-11-31-42,1,0.03448276,0.00007080,0.00205309,0.00229885
8-11-31-42,1,0.03448276,0.00007080,0.00205309,0.00229885
3-4-8-14,1,0.03448276,0.00007080,0.00205309,0.00229885
5-8-11-48,1,0.03448276,0.00007080,0.00205309,0.00229885
10-21-22-42,1,0.03448276,0.00007080,0.00205309,0.00229885
5-8-31-48,1,0.03448276,0.00007080,0.00205309,0.00229885
8-23-43-47,1,0.03448276,0.00007080,0.00205309,0.00229885
8-11-31-48,1,0.03448276,0.00007080,0.00205309,0.00229885
3-4-8-26,1,0.03448276,0.00007080,0.00205309,0.00229885
8-11-42-48,1,0.03448276,0.00007080,0.00205309,0.00229885
5-31-42-48,1,0.03448276,0.00007080,0.00205309,0.00229885
6-11-13-21,1,0.03448276,0.00007080,0.00205309,0.00229885
6-13-21-25,1,0.03448276,0.00007080,0.00205309,0.00229885
11-13-21-25,1,0.03448276,0.00007080,0.00205309,0.00229885
6-13-21-43,1,0.03448276,0.00007080,0.00205309,0.00229885
6-11-25-43,1,0.03448276,0.00007080,0.00205309,0.00229885
6-13-25-43,1,0.03448276,0.00007080,0.00205309,0.00229885
11-21-25-43,1,0.03448276,0.00007080,0.00205309,0.00229885
1-5-15-44,1,0.03448276,0.00007080,0.00205309,0.00229885
1-5-25-44,1,0.03448276,0.00007080,0.00205309,0.00229885
7-10-22-45,1,0.03448276,0.00007080,0.00205309,0.00229885
1-15-25-44,1,0.03448276,0.00007080,0.00205309,0.00229885
1-15-26-30,1,0.03448276,0.00007080,0.00205309,0.00229885
1-6-15-26,1,0.03448276,0.00007080,0.00205309,0.00229885
5-15-25-44,1,0.03448276,0.00007080,0.00205309,0.00229885
7-13-31-36,1,0.03448276,0.00007080,0.00205309,0.00229885
1-5-15-49,1,0.03448276,0.00007080,0.00205309,0.00229885
1-5-25-49,1,0.03448276,0.00007080,0.00205309,0.00229885
5-15-25-49,1,0.03448276,0.00007080,0.00205309,0.00229885
5-15-44-49,1,0.03448276,0.00007080,0.00205309,0.00229885
1-25-44-49,1,0.03448276,0.00007080,0.00205309,0.00229885
5-25-44-49,1,0.03448276,0.00007080,0.00205309,0.00229885
15-25-44-49,1,0.03448276,0.00007080,0.00205309,0.00229885
26-31-40-45,1,0.03448276,0.00007080,0.00205309,0.00229885
7-21-42-45,1,0.03448276,0.00007080,0.00205309,0.00229885
5-10-30-37,1,0.03448276,0.00007080,0.00205309,0.00229885
5-12-30-37,1,0.03448276,0.00007080,0.00205309,0.00229885
10-12-30-37,1,0.03448276,0.00007080,0.00205309,0.00229885
10-12-30-48,1,0.03448276,0.00007080,0.00205309,0.00229885
7-21-22-42,1,0.03448276,0.00007080,0.00205309,0.00229885
7-8-14-26,1,0.03448276,0.00007080,0.00205309,0.00229885
10-30-37-48,1,0.03448276,0.00007080,0.00205309,0.00229885
1-3-6-12,1,0.03448276,0.00007080,0.00205309,0.00229885
1-3-6-13,1,0.03448276,0.00007080,0.00205309,0.00229885
1-3-12-13,1,0.03448276,0.00007080,0.00205309,0.00229885
1-6-12-13,1,0.03448276,0.00007080,0.00205309,0.00229885
23-43-45-47,1,0.03448276,0.00007080,0.00205309,0.00229885
3-6-12-13,1,0.03448276,0.00007080,0.00205309,0.00229885
1-3-12-14,1,0.03448276,0.00007080,0.00205309,0.00229885
1-6-12-14,1,0.03448276,0.00007080,0.00205309,0.00229885
3-6-12-14,1,0.03448276,0.00007080,0.00205309,0.00229885
19-20-48-49,1,0.03448276,0.00007080,0.00205309,0.00229885
1-3-13-14,1,0.03448276,0.00007080,0.00205309,0.00229885
1-6-13-14,1,0.03448276,0.00007080,0.00205309,0.00229885
3-6-13-14,1,0.03448276,0.00007080,0.00205309,0.00229885
1-12-13-14,1,0.03448276,0.00007080,0.00205309,0.00229885
15-43-45-47,1,0.03448276,0.00007080,0.00205309,0.00229885
3-12-13-14,1,0.03448276,0.00007080,0.00205309,0.00229885
6-12-13-14,1,0.03448276,0.00007080,0.00205309,0.00229885
8-15-23-43,1,0.03448276,0.00007080,0.00205309,0.00229885
8-23-43-45,1,0.03448276,0.00007080,0.00205309,0.00229885
19-20-45-48,1,0.03448276,0.00007080,0.00205309,0.00229885
15-23-43-45,1,0.03448276,0.00007080,0.00205309,0.00229885
8-15-43-47,1,0.03448276,0.00007080,0.00205309,0.00229885
15-23-43-47,1,0.03448276,0.00007080,0.00205309,0.00229885
8-23-45-47,1,0.03448276,0.00007080,0.00205309,0.00229885
32-38-39-46,1,0.03448276,0.00007080,0.00205309,0.00229885
7-21-29-31,1,0.03448276,0.00007080,0.00205309,0.00229885
10-14-26-28,1,0.03448276,0.00007080,0.00205309,0.00229885
21-29-31-36,1,0.03448276,0.00007080,0.00205309,0.00229885
7-13-21-36,1,0.03448276,0.00007080,0.00205309,0.00229885
13-21-31-36,1,0.03448276,0.00007080,0.00205309,0.00229885
7-21-29-36,1,0.03448276,0.00007080,0.00205309,0.00229885
7-29-31-36,1,0.03448276,0.00007080,0.00205309,0.00229885
3-4-7-8,1,0.03448276,0.00007080,0.00205309,0.00229885
14-19-20-45,1,0.03448276,0.00007080,0.00205309,0.00229885
3-4-7-14,1,0.03448276,0.00007080,0.00205309,0.00229885
3-7-8-14,1,0.03448276,0.00007080,0.00205309,0.00229885
3-4-7-26,1,0.03448276,0.00007080,0.00205309,0.00229885
3-7-8-26,1,0.03448276,0.00007080,0.00205309,0.00229885
3-4-14-26,1,0.03448276,0.00007080,0.00205309,0.00229885
3-7-14-26,1,0.03448276,0.00007080,0.00205309,0.00229885
3-8-14-26,1,0.03448276,0.00007080,0.00205309,0.00229885
6-15-29-30,1,0.03448276,0.00007080,0.00205309,0.00229885
9-21-25-44,1,0.03448276,0.00007080,0.00205309,0.00229885
12-21-25-44,1,0.03448276,0.00007080,0.00205309,0.00229885
9-12-21-48,1,0.03448276,0.00007080,0.00205309,0.00229885
9-31-45-48,1,0.03448276,0.00007080,0.00205309,0.00229885
9-31-40-45,1,0.03448276,0.00007080,0.00205309,0.00229885
12-21-25-48,1,0.03448276,0.00007080,0.00205309,0.00229885
9-12-44-48,1,0.03448276,0.00007080,0.00205309,0.00229885
9-21-44-48,1,0.03448276,0.00007080,0.00205309,0.00229885
1-15-26-29,1,0.03448276,0.00007080,0.00205309,0.00229885
9-10-14-26,1,0.03448276,0.00007080,0.00205309,0.00229885
9-10-26-28,1,0.03448276,0.00007080,0.00205309,0.00229885
9-14-26-28,1,0.03448276,0.00007080,0.00205309,0.00229885
1-6-29-30,1,0.03448276,0.00007080,0.00205309,0.00229885
9-10-14-47,1,0.03448276,0.00007080,0.00205309,0.00229885
9-14-26-47,1,0.03448276,0.00007080,0.00205309,0.00229885
25-26-38-46,1,0.03448276,0.00007080,0.00205309,0.00229885
9-10-28-47,1,0.03448276,0.00007080,0.00205309,0.00229885
9-14-28-47,1,0.03448276,0.00007080,0.00205309,0.00229885
10-14-28-47,1,0.03448276,0.00007080,0.00205309,0.00229885
9-26-28-47,1,0.03448276,0.00007080,0.00205309,0.00229885
14-26-28-47,1,0.03448276,0.00007080,0.00205309,0.00229885
26-32-38-46,1,0.03448276,0.00007080,0.00205309,0.00229885
7-10-21-22,1,0.03448276,0.00007080,0.00205309,0.00229885
10-21-22-45,1,0.03448276,0.00007080,0.00205309,0.00229885
7-10-42-45,1,0.03448276,0.00007080,0.00205309,0.00229885
21-22-42-45,1,0.03448276,0.00007080,0.00205309,0.00229885
25-26-32-38,1,0.03448276,0.00007080,0.00205309,0.00229885
25-26-32-39,1,0.03448276,0.00007080,0.00205309,0.00229885
25-26-32-46,1,0.03448276,0.00007080,0.00205309,0.00229885
25-26-38-39,1,0.03448276,0.00007080,0.00205309,0.00229885
25-32-38-39,1,0.03448276,0.00007080,0.00205309,0.00229885
25-26-39-46,1,0.03448276,0.00007080,0.00205309,0.00229885
25-32-39-46,1,0.03448276,0.00007080,0.00205309,0.00229885
26-32-39-46,1,0.03448276,0.00007080,0.00205309,0.00229885
25-38-39-46,1,0.03448276,0.00007080,0.00205309,0.00229885
26-31-40-48,1,0.03448276,0.00007080,0.00205309,0.00229885
26-38-39-46,1,0.03448276,0.00007080,0.00205309,0.00229885
1-6-26-29,1,0.03448276,0.00007080,0.00205309,0.00229885
6-15-26-29,1,0.03448276,0.00007080,0.00205309,0.00229885
9-26-31-40,1,0.03448276,0.00007080,0.00205309,0.00229885
