groupOfNumbers = 2
totalNumberOfDraws = 1000
totalNumberOfNumbers = 6000

numbers,count,probHistory,probTheory,expected,share
10-34,12,0.01200000,0.01275510,12.75510204,0.00080000
5-28,10,0.01000000,0.01275510,12.75510204,0.00066667
16-44,11,0.01100000,0.01275510,12.75510204,0.00073333
6-36,20,0.02000000,0.01275510,12.75510204,0.00133333
12-31,10,0.01000000,0.01275510,12.75510204,0.00066667
28-45,13,0.01300000,0.01275510,12.75510204,0.00086667
35-43,12,0.01200000,0.01275510,12.75510204,0.00080000
23-44,18,0.01800000,0.01275510,12.75510204,0.00120000
12-15,21,0.02100000,0.01275510,12.75510204,0.00140000
36-38,12,0.01200000,0.01275510,12.75510204,0.00080000
39-44,16,0.01600000,0.01275510,12.75510204,0.00106667
12-47,13,0.01300000,0.01275510,12.75510204,0.00086667
42-44,17,0.01700000,0.01275510,12.75510204,0.00113333
18-22,15,0.01500000,0.01275510,12.75510204,0.00100000
4-29,14,0.01400000,0.01275510,12.75510204,0.00093333
36-45,12,0.01200000,0.01275510,12.75510204,0.00080000
5-12,13,0.01300000,0.01275510,12.75510204,0.00086667
12-13,12,0.01200000,0.01275510,12.75510204,0.00080000
36-37,21,0.02100000,0.01275510,12.75510204,0.00140000
20-47,14,0.01400000,0.01275510,12.75510204,0.00093333
15-20,15,0.01500000,0.01275510,12.75510204,0.00100000
4-14,15,0.01500000,0.01275510,12.75510204,0.00100000
12-24,21,0.02100000,0.01275510,12.75510204,0.00140000
12-48,19,0.01900000,0.01275510,12.75510204,0.00126667
12-16,13,0.01300000,0.01275510,12.75510204,0.00086667
4-46,14,0.01400000,0.01275510,12.75510204,0.00093333
28-29,10,0.01000000,0.01275510,12.75510204,0.00066667
4-6,5,0.00500000,0.01275510,12.75510204,0.00033333
7-44,10,0.01000000,0.01275510,12.75510204,0.00066667
12-23,17,0.01700000,0.01275510,12.75510204,0.00113333
3-11,12,0.01200000,0.01275510,12.75510204,0.00080000
4-38,10,0.01000000,0.01275510,12.75510204,0.00066667
26-42,9,0.00900000,0.01275510,12.75510204,0.00060000
38-45,13,0.01300000,0.01275510,12.75510204,0.00086667
13-23,12,0.01200000,0.01275510,12.75510204,0.00080000
29-47,6,0.00600000,0.01275510,12.75510204,0.00040000
29-31,14,0.01400000,0.01275510,12.75510204,0.00093333
7-13,14,0.01400000,0.01275510,12.75510204,0.00093333
30-37,10,0.01000000,0.01275510,12.75510204,0.00066667
5-8,17,0.01700000,0.01275510,12.75510204,0.00113333
5-40,14,0.01400000,0.01275510,12.75510204,0.00093333
6-45,8,0.00800000,0.01275510,12.75510204,0.00053333
28-36,6,0.00600000,0.01275510,12.75510204,0.00040000
5-24,12,0.01200000,0.01275510,12.75510204,0.00080000
22-30,12,0.01200000,0.01275510,12.75510204,0.00080000
23-24,13,0.01300000,0.01275510,12.75510204,0.00086667
23-40,10,0.01000000,0.01275510,12.75510204,0.00066667
8-31,12,0.01200000,0.01275510,12.75510204,0.00080000
11-43,8,0.00800000,0.01275510,12.75510204,0.00053333
31-32,6,0.00600000,0.01275510,12.75510204,0.00040000
24-39,11,0.01100000,0.01275510,12.75510204,0.00073333
31-48,11,0.01100000,0.01275510,12.75510204,0.00073333
39-40,8,0.00800000,0.01275510,12.75510204,0.00053333
16-31,13,0.01300000,0.01275510,12.75510204,0.00086667
2-10,17,0.01700000,0.01275510,12.75510204,0.00113333
10-19,16,0.01600000,0.01275510,12.75510204,0.00106667
2-25,12,0.01200000,0.01275510,12.75510204,0.00080000
10-25,19,0.01900000,0.01275510,12.75510204,0.00126667
19-25,20,0.02000000,0.01275510,12.75510204,0.00133333
24-34,14,0.01400000,0.01275510,12.75510204,0.00093333
34-40,15,0.01500000,0.01275510,12.75510204,0.00100000
2-30,20,0.02000000,0.01275510,12.75510204,0.00133333
10-30,16,0.01600000,0.01275510,12.75510204,0.00106667
3-47,9,0.00900000,0.01275510,12.75510204,0.00060000
19-30,11,0.01100000,0.01275510,12.75510204,0.00073333
25-30,15,0.01500000,0.01275510,12.75510204,0.00100000
10-16,14,0.01400000,0.01275510,12.75510204,0.00093333
2-36,24,0.02400000,0.01275510,12.75510204,0.00160000
2-48,14,0.01400000,0.01275510,12.75510204,0.00093333
2-16,14,0.01400000,0.01275510,12.75510204,0.00093333
2-32,15,0.01500000,0.01275510,12.75510204,0.00100000
28-42,10,0.01000000,0.01275510,12.75510204,0.00066667
10-36,15,0.01500000,0.01275510,12.75510204,0.00100000
19-36,10,0.01000000,0.01275510,12.75510204,0.00066667
13-43,17,0.01700000,0.01275510,12.75510204,0.00113333
25-36,10,0.01000000,0.01275510,12.75510204,0.00066667
24-44,16,0.01600000,0.01275510,12.75510204,0.00106667
3-43,22,0.02200000,0.01275510,12.75510204,0.00146667
40-44,8,0.00800000,0.01275510,12.75510204,0.00053333
28-37,11,0.01100000,0.01275510,12.75510204,0.00073333
44-48,6,0.00600000,0.01275510,12.75510204,0.00040000
30-36,13,0.01300000,0.01275510,12.75510204,0.00086667
3-7,13,0.01300000,0.01275510,12.75510204,0.00086667
3-39,8,0.00800000,0.01275510,12.75510204,0.00053333
19-22,13,0.01300000,0.01275510,12.75510204,0.00086667
43-44,14,0.01400000,0.01275510,12.75510204,0.00093333
3-8,11,0.01100000,0.01275510,12.75510204,0.00073333
3-24,12,0.01200000,0.01275510,12.75510204,0.00080000
3-9,13,0.01300000,0.01275510,12.75510204,0.00086667
3-42,13,0.01300000,0.01275510,12.75510204,0.00086667
7-42,12,0.01200000,0.01275510,12.75510204,0.00080000
9-42,16,0.01600000,0.01275510,12.75510204,0.00106667
9-10,12,0.01200000,0.01275510,12.75510204,0.00080000
1-21,16,0.01600000,0.01275510,12.75510204,0.00106667
1-25,12,0.01200000,0.01275510,12.75510204,0.00080000
