groupOfNumbers = 2
totalNumberOfDraws = 2565
totalNumberOfNumbers = 15390

numbers,count,probHistory,probTheory,expected,share
4-14,38,0.01481481,0.01275510,32.71683673,0.00098765
12-24,40,0.01559454,0.01275510,32.71683673,0.00103964
12-48,39,0.01520468,0.01275510,32.71683673,0.00101365
12-16,40,0.01559454,0.01275510,32.71683673,0.00103964
4-46,34,0.01325536,0.01275510,32.71683673,0.00088369
28-29,29,0.01130604,0.01275510,32.71683673,0.00075374
4-6,37,0.01442495,0.01275510,32.71683673,0.00096166
7-44,24,0.00935673,0.01275510,32.71683673,0.00062378
12-23,47,0.01832359,0.01275510,32.71683673,0.00122157
3-11,37,0.01442495,0.01275510,32.71683673,0.00096166
4-38,31,0.01208577,0.01275510,32.71683673,0.00080572
26-42,30,0.01169591,0.01275510,32.71683673,0.00077973
38-45,38,0.01481481,0.01275510,32.71683673,0.00098765
13-23,31,0.01208577,0.01275510,32.71683673,0.00080572
29-47,19,0.00740741,0.01275510,32.71683673,0.00049383
29-31,29,0.01130604,0.01275510,32.71683673,0.00075374
7-13,34,0.01325536,0.01275510,32.71683673,0.00088369
30-37,34,0.01325536,0.01275510,32.71683673,0.00088369
5-8,36,0.01403509,0.01275510,32.71683673,0.00093567
5-40,35,0.01364522,0.01275510,32.71683673,0.00090968
6-45,28,0.01091618,0.01275510,32.71683673,0.00072775
28-36,33,0.01286550,0.01275510,32.71683673,0.00085770
5-24,36,0.01403509,0.01275510,32.71683673,0.00093567
22-30,33,0.01286550,0.01275510,32.71683673,0.00085770
23-24,35,0.01364522,0.01275510,32.71683673,0.00090968
23-40,30,0.01169591,0.01275510,32.71683673,0.00077973
8-31,27,0.01052632,0.01275510,32.71683673,0.00070175
11-43,23,0.00896686,0.01275510,32.71683673,0.00059779
31-32,23,0.00896686,0.01275510,32.71683673,0.00059779
24-39,26,0.01013645,0.01275510,32.71683673,0.00067576
31-48,29,0.01130604,0.01275510,32.71683673,0.00075374
39-40,28,0.01091618,0.01275510,32.71683673,0.00072775
16-31,41,0.01598441,0.01275510,32.71683673,0.00106563
2-10,34,0.01325536,0.01275510,32.71683673,0.00088369
10-19,36,0.01403509,0.01275510,32.71683673,0.00093567
2-25,27,0.01052632,0.01275510,32.71683673,0.00070175
10-25,38,0.01481481,0.01275510,32.71683673,0.00098765
19-25,45,0.01754386,0.01275510,32.71683673,0.00116959
24-34,32,0.01247563,0.01275510,32.71683673,0.00083171
34-40,35,0.01364522,0.01275510,32.71683673,0.00090968
2-30,37,0.01442495,0.01275510,32.71683673,0.00096166
10-30,35,0.01364522,0.01275510,32.71683673,0.00090968
3-47,22,0.00857700,0.01275510,32.71683673,0.00057180
19-30,27,0.01052632,0.01275510,32.71683673,0.00070175
25-30,39,0.01520468,0.01275510,32.71683673,0.00101365
10-16,29,0.01130604,0.01275510,32.71683673,0.00075374
2-36,44,0.01715400,0.01275510,32.71683673,0.00114360
2-48,38,0.01481481,0.01275510,32.71683673,0.00098765
2-16,37,0.01442495,0.01275510,32.71683673,0.00096166
2-32,33,0.01286550,0.01275510,32.71683673,0.00085770
28-42,29,0.01130604,0.01275510,32.71683673,0.00075374
10-36,32,0.01247563,0.01275510,32.71683673,0.00083171
19-36,27,0.01052632,0.01275510,32.71683673,0.00070175
13-43,38,0.01481481,0.01275510,32.71683673,0.00098765
25-36,33,0.01286550,0.01275510,32.71683673,0.00085770
24-44,39,0.01520468,0.01275510,32.71683673,0.00101365
3-43,50,0.01949318,0.01275510,32.71683673,0.00129955
40-44,24,0.00935673,0.01275510,32.71683673,0.00062378
28-37,30,0.01169591,0.01275510,32.71683673,0.00077973
44-48,23,0.00896686,0.01275510,32.71683673,0.00059779
30-36,37,0.01442495,0.01275510,32.71683673,0.00096166
3-7,41,0.01598441,0.01275510,32.71683673,0.00106563
3-39,30,0.01169591,0.01275510,32.71683673,0.00077973
19-22,32,0.01247563,0.01275510,32.71683673,0.00083171
43-44,30,0.01169591,0.01275510,32.71683673,0.00077973
3-8,32,0.01247563,0.01275510,32.71683673,0.00083171
3-24,30,0.01169591,0.01275510,32.71683673,0.00077973
3-9,34,0.01325536,0.01275510,32.71683673,0.00088369
3-42,33,0.01286550,0.01275510,32.71683673,0.00085770
7-42,41,0.01598441,0.01275510,32.71683673,0.00106563
9-42,46,0.01793372,0.01275510,32.71683673,0.00119558
9-10,31,0.01208577,0.01275510,32.71683673,0.00080572
1-21,39,0.01520468,0.01275510,32.71683673,0.00101365
1-25,29,0.01130604,0.01275510,32.71683673,0.00075374
