groupOfNumbers = 3
totalNumberOfDraws = 2565
totalNumberOfNumbers = 15390

numbers,count,probHistory,probTheory,expected,share

2-10-25,1,0.00038986,0.00108554,2.78441164,0.00001949
9-19-27,3,0.00116959,0.00108554,2.78441164,0.00005848
9-14-37,1,0.00038986,0.00108554,2.78441164,0.00001949
31-40-41,2,0.00077973,0.00108554,2.78441164,0.00003899
9-13-38,5,0.00194932,0.00108554,2.78441164,0.00009747
17-20-26,2,0.00077973,0.00108554,2.78441164,0.00003899
1-26-38,3,0.00116959,0.00108554,2.78441164,0.00005848
25-36-46,2,0.00077973,0.00108554,2.78441164,0.00003899
25-29-44,1,0.00038986,0.00108554,2.78441164,0.00001949
9-10-42,6,0.00233918,0.00108554,2.78441164,0.00011696
31-41-45,2,0.00077973,0.00108554,2.78441164,0.00003899
9-38-48,6,0.00233918,0.00108554,2.78441164,0.00011696
1-6-26,5,0.00194932,0.00108554,2.78441164,0.00009747
21-25-44,2,0.00077973,0.00108554,2.78441164,0.00003899
20-25-45,1,0.00038986,0.00108554,2.78441164,0.00001949
12-23-25,6,0.00233918,0.00108554,2.78441164,0.00011696
9-31-46,3,0.00116959,0.00108554,2.78441164,0.00005848
9-15-38,4,0.00155945,0.00108554,2.78441164,0.00007797
13-22-41,5,0.00194932,0.00108554,2.78441164,0.00009747
8-41-45,1,0.00038986,0.00108554,2.78441164,0.00001949
33-39-42,4,0.00155945,0.00108554,2.78441164,0.00007797
21-22-41,4,0.00155945,0.00108554,2.78441164,0.00007797
9-30-39,2,0.00077973,0.00108554,2.78441164,0.00003899
23-41-45,5,0.00194932,0.00108554,2.78441164,0.00009747
9-14-47,2,0.00077973,0.00108554,2.78441164,0.00003899
25-30-36,3,0.00116959,0.00108554,2.78441164,0.00005848
17-18-27,4,0.00155945,0.00108554,2.78441164,0.00007797
37-40-41,3,0.00116959,0.00108554,2.78441164,0.00005848
8-9-38,2,0.00077973,0.00108554,2.78441164,0.00003899
1-5-26,4,0.00155945,0.00108554,2.78441164,0.00007797
23-25-44,3,0.00116959,0.00108554,2.78441164,0.00005848
5-9-16,1,0.00038986,0.00108554,2.78441164,0.00001949
20-22-25,3,0.00116959,0.00108554,2.78441164,0.00005848
13-37-41,5,0.00194932,0.00108554,2.78441164,0.00009747
9-29-46,3,0.00116959,0.00108554,2.78441164,0.00005848
4-5-25,6,0.00233918,0.00108554,2.78441164,0.00011696
9-16-37,2,0.00077973,0.00108554,2.78441164,0.00003899
2-17-43,3,0.00116959,0.00108554,2.78441164,0.00005848
9-13-15,3,0.00116959,0.00108554,2.78441164,0.00005848
9-20-44,4,0.00155945,0.00108554,2.78441164,0.00007797
9-19-43,2,0.00077973,0.00108554,2.78441164,0.00003899
5-9-32,1,0.00038986,0.00108554,2.78441164,0.00001949
1-16-42,4,0.00155945,0.00108554,2.78441164,0.00007797
6-24-41,3,0.00116959,0.00108554,2.78441164,0.00005848
9-37-48,1,0.00038986,0.00108554,2.78441164,0.00001949
7-9-45,4,0.00155945,0.00108554,2.78441164,0.00007797
8-22-41,6,0.00233918,0.00108554,2.78441164,0.00011696
6-16-41,5,0.00194932,0.00108554,2.78441164,0.00009747
9-13-31,6,0.00233918,0.00108554,2.78441164,0.00011696
25-39-44,1,0.00038986,0.00108554,2.78441164,0.00001949
38-40-41,1,0.00038986,0.00108554,2.78441164,0.00001949
23-30-41,2,0.00077973,0.00108554,2.78441164,0.00003899
8-9-37,2,0.00077973,0.00108554,2.78441164,0.00003899
1-24-42,2,0.00077973,0.00108554,2.78441164,0.00003899
41-46-47,3,0.00116959,0.00108554,2.78441164,0.00005848
22-23-41,4,0.00155945,0.00108554,2.78441164,0.00007797
1-31-42,5,0.00194932,0.00108554,2.78441164,0.00009747
5-9-31,5,0.00194932,0.00108554,2.78441164,0.00009747
1-10-30,4,0.00155945,0.00108554,2.78441164,0.00007797
8-9-13,5,0.00194932,0.00108554,2.78441164,0.00009747
1-15-42,6,0.00233918,0.00108554,2.78441164,0.00011696
9-13-48,2,0.00077973,0.00108554,2.78441164,0.00003899
10-26-41,2,0.00077973,0.00108554,2.78441164,0.00003899
9-31-48,6,0.00233918,0.00108554,2.78441164,0.00011696
13-31-41,3,0.00116959,0.00108554,2.78441164,0.00005848
5-20-25,2,0.00077973,0.00108554,2.78441164,0.00003899
29-41-47,5,0.00194932,0.00108554,2.78441164,0.00009747
7-8-9,3,0.00116959,0.00108554,2.78441164,0.00005848
12-22-25,3,0.00116959,0.00108554,2.78441164,0.00005848
7-9-24,3,0.00116959,0.00108554,2.78441164,0.00005848
7-13-41,4,0.00155945,0.00108554,2.78441164,0.00007797
9-15-48,3,0.00116959,0.00108554,2.78441164,0.00005848
8-9-23,1,0.00038986,0.00108554,2.78441164,0.00001949
2-18-41,4,0.00155945,0.00108554,2.78441164,0.00007797
21-39-41,6,0.00233918,0.00108554,2.78441164,0.00011696
8-9-24,2,0.00077973,0.00108554,2.78441164,0.00003899
9-32-40,2,0.00077973,0.00108554,2.78441164,0.00003899
8-9-48,2,0.00077973,0.00108554,2.78441164,0.00003899
9-40-48,3,0.00116959,0.00108554,2.78441164,0.00005848
1-11-18,1,0.00038986,0.00108554,2.78441164,0.00001949
29-39-41,2,0.00077973,0.00108554,2.78441164,0.00003899
7-9-32,4,0.00155945,0.00108554,2.78441164,0.00007797
8-9-15,3,0.00116959,0.00108554,2.78441164,0.00005848
2-18-45,3,0.00116959,0.00108554,2.78441164,0.00005848
21-39-45,5,0.00194932,0.00108554,2.78441164,0.00009747
4-12-47,1,0.00038986,0.00108554,2.78441164,0.00001949
8-21-37,2,0.00077973,0.00108554,2.78441164,0.00003899
16-46-47,3,0.00116959,0.00108554,2.78441164,0.00005848
16-22-23,1,0.00038986,0.00108554,2.78441164,0.00001949
13-45-48,1,0.00038986,0.00108554,2.78441164,0.00001949
14-30-46,6,0.00233918,0.00108554,2.78441164,0.00011696
30-39-47,7,0.00272904,0.00108554,2.78441164,0.00013645
24-38-39,1,0.00038986,0.00108554,2.78441164,0.00001949
10-42-48,2,0.00077973,0.00108554,2.78441164,0.00003899
6-39-48,1,0.00038986,0.00108554,2.78441164,0.00001949
18-29-34,3,0.00116959,0.00108554,2.78441164,0.00005848
4-13-20,4,0.00155945,0.00108554,2.78441164,0.00007797
31-32-38,1,0.00038986,0.00108554,2.78441164,0.00001949
