groupOfNumbers = 6
totalNumberOfDraws = 2565
totalNumberOfNumbers = 15390

numbers,count,probHistory,probTheory,expected,share
7-22-38-40-45-48,1,0.00038986,0.00000007,0.00018343,0.00038986
5-12-32-39-44-46,1,0.00038986,0.00000007,0.00018343,0.00038986
12-18-34-36-39-47,1,0.00038986,0.00000007,0.00018343,0.00038986
6-7-17-30-39-49,1,0.00038986,0.00000007,0.00018343,0.00038986
10-15-16-22-26-39,1,0.00038986,0.00000007,0.00018343,0.00038986
7-13-22-30-38-39,1,0.00038986,0.00000007,0.00018343,0.00038986
3-8-21-23-35-38,1,0.00038986,0.00000007,0.00018343,0.00038986
7-8-20-25-39-46,1,0.00038986,0.00000007,0.00018343,0.00038986
3-5-10-13-15-33,1,0.00038986,0.00000007,0.00018343,0.00038986
3-9-19-28-32-38,1,0.00038986,0.00000007,0.00018343,0.00038986
4-12-31-39-41-48,1,0.00038986,0.00000007,0.00018343,0.00038986
10-14-17-27-38-44,1,0.00038986,0.00000007,0.00018343,0.00038986
1-5-14-26-46-47,1,0.00038986,0.00000007,0.00018343,0.00038986
13-14-33-38-43-45,1,0.00038986,0.00000007,0.00018343,0.00038986
1-2-9-32-45-49,1,0.00038986,0.00000007,0.00018343,0.00038986
20-29-33-34-39-42,1,0.00038986,0.00000007,0.00018343,0.00038986
7-19-33-42-47-49,1,0.00038986,0.00000007,0.00018343,0.00038986
3-7-10-12-16-43,1,0.00038986,0.00000007,0.00018343,0.00038986
4-8-18-24-29-47,1,0.00038986,0.00000007,0.00018343,0.00038986
10-15-20-28-45-48,1,0.00038986,0.00000007,0.00018343,0.00038986
4-23-34-37-45-46,1,0.00038986,0.00000007,0.00018343,0.00038986
10-32-34-36-43-45,1,0.00038986,0.00000007,0.00018343,0.00038986
3-29-36-37-46-48,1,0.00038986,0.00000007,0.00018343,0.00038986
8-19-32-37-44-47,1,0.00038986,0.00000007,0.00018343,0.00038986
7-27-30-32-36-44,1,0.00038986,0.00000007,0.00018343,0.00038986
5-10-17-41-44-48,1,0.00038986,0.00000007,0.00018343,0.00038986
6-11-18-20-28-34,1,0.00038986,0.00000007,0.00018343,0.00038986
1-12-17-21-43-48,1,0.00038986,0.00000007,0.00018343,0.00038986
18-22-27-31-34-47,1,0.00038986,0.00000007,0.00018343,0.00038986
3-15-17-22-29-48,1,0.00038986,0.00000007,0.00018343,0.00038986
4-7-16-33-35-40,1,0.00038986,0.00000007,0.00018343,0.00038986
8-11-18-26-45-49,1,0.00038986,0.00000007,0.00018343,0.00038986
5-8-10-33-42-48,1,0.00038986,0.00000007,0.00018343,0.00038986
1-2-6-10-28-37,1,0.00038986,0.00000007,0.00018343,0.00038986
17-18-31-36-42-43,1,0.00038986,0.00000007,0.00018343,0.00038986
7-15-17-20-36-48,1,0.00038986,0.00000007,0.00018343,0.00038986
21-22-25-31-33-35,1,0.00038986,0.00000007,0.00018343,0.00038986
2-5-14-36-40-44,1,0.00038986,0.00000007,0.00018343,0.00038986
7-21-24-36-38-42,1,0.00038986,0.00000007,0.00018343,0.00038986
3-9-27-38-41-42,1,0.00038986,0.00000007,0.00018343,0.00038986
4-10-24-29-32-40,1,0.00038986,0.00000007,0.00018343,0.00038986
2-6-27-28-35-46,1,0.00038986,0.00000007,0.00018343,0.00038986
15-17-25-28-46-47,1,0.00038986,0.00000007,0.00018343,0.00038986
10-12-29-37-39-45,1,0.00038986,0.00000007,0.00018343,0.00038986
12-22-23-29-40-43,1,0.00038986,0.00000007,0.00018343,0.00038986
12-35-36-37-39-40,1,0.00038986,0.00000007,0.00018343,0.00038986
3-4-7-36-37-38,1,0.00038986,0.00000007,0.00018343,0.00038986
6-14-15-20-33-37,1,0.00038986,0.00000007,0.00018343,0.00038986
6-12-17-20-32-46,1,0.00038986,0.00000007,0.00018343,0.00038986
5-15-20-25-27-47,1,0.00038986,0.00000007,0.00018343,0.00038986
6-23-37-41-43-46,1,0.00038986,0.00000007,0.00018343,0.00038986
6-8-12-18-21-33,1,0.00038986,0.00000007,0.00018343,0.00038986
2-5-25-26-27-45,1,0.00038986,0.00000007,0.00018343,0.00038986
2-6-19-28-43-49,1,0.00038986,0.00000007,0.00018343,0.00038986
6-11-20-24-32-33,1,0.00038986,0.00000007,0.00018343,0.00038986
1-6-10-18-28-31,1,0.00038986,0.00000007,0.00018343,0.00038986
1-6-20-26-32-34,1,0.00038986,0.00000007,0.00018343,0.00038986
12-24-30-33-43-46,1,0.00038986,0.00000007,0.00018343,0.00038986
5-6-9-22-36-37,1,0.00038986,0.00000007,0.00018343,0.00038986
2-4-17-19-31-37,1,0.00038986,0.00000007,0.00018343,0.00038986
2-9-11-23-24-34,1,0.00038986,0.00000007,0.00018343,0.00038986
3-7-12-17-18-21,1,0.00038986,0.00000007,0.00018343,0.00038986
5-9-11-14-35-36,1,0.00038986,0.00000007,0.00018343,0.00038986
4-10-18-25-33-47,1,0.00038986,0.00000007,0.00018343,0.00038986
6-15-20-24-34-43,1,0.00038986,0.00000007,0.00018343,0.00038986
2-13-21-22-29-35,1,0.00038986,0.00000007,0.00018343,0.00038986
2-9-19-33-43-49,1,0.00038986,0.00000007,0.00018343,0.00038986
5-6-7-37-40-49,1,0.00038986,0.00000007,0.00018343,0.00038986
3-13-14-18-25-27,1,0.00038986,0.00000007,0.00018343,0.00038986
7-25-30-31-42-46,1,0.00038986,0.00000007,0.00018343,0.00038986
14-17-29-34-35-39,1,0.00038986,0.00000007,0.00018343,0.00038986
2-13-17-26-34-38,1,0.00038986,0.00000007,0.00018343,0.00038986
1-19-23-31-34-44,1,0.00038986,0.00000007,0.00018343,0.00038986
7-11-17-18-30-36,1,0.00038986,0.00000007,0.00018343,0.00038986
12-15-25-31-38-45,1,0.00038986,0.00000007,0.00018343,0.00038986
2-19-25-27-36-39,1,0.00038986,0.00000007,0.00018343,0.00038986
29-32-34-38-41-44,1,0.00038986,0.00000007,0.00018343,0.00038986
15-26-33-34-38-44,1,0.00038986,0.00000007,0.00018343,0.00038986
3-4-14-28-31-42,1,0.00038986,0.00000007,0.00018343,0.00038986
2-15-27-30-37-47,1,0.00038986,0.00000007,0.00018343,0.00038986
12-24-34-35-38-48,1,0.00038986,0.00000007,0.00018343,0.00038986
12-13-14-23-33-36,1,0.00038986,0.00000007,0.00018343,0.00038986
6-7-8-12-17-21,1,0.00038986,0.00000007,0.00018343,0.00038986
5-13-17-36-39-47,1,0.00038986,0.00000007,0.00018343,0.00038986
4-17-21-26-42-45,1,0.00038986,0.00000007,0.00018343,0.00038986
5-6-15-28-32-46,1,0.00038986,0.00000007,0.00018343,0.00038986
4-5-15-37-39-47,1,0.00038986,0.00000007,0.00018343,0.00038986
3-9-18-33-36-46,1,0.00038986,0.00000007,0.00018343,0.00038986
8-10-28-29-42-48,1,0.00038986,0.00000007,0.00018343,0.00038986
1-14-16-40-47-49,1,0.00038986,0.00000007,0.00018343,0.00038986
6-12-15-38-39-40,1,0.00038986,0.00000007,0.00018343,0.00038986
1-3-7-17-29-35,1,0.00038986,0.00000007,0.00018343,0.00038986
8-11-20-38-39-43,1,0.00038986,0.00000007,0.00018343,0.00038986
2-6-12-18-38-40,1,0.00038986,0.00000007,0.00018343,0.00038986
7-8-20-29-46-48,1,0.00038986,0.00000007,0.00018343,0.00038986
14-30-32-36-40-46,1,0.00038986,0.00000007,0.00018343,0.00038986
1-12-18-34-39-49,1,0.00038986,0.00000007,0.00018343,0.00038986
5-7-15-17-31-49,1,0.00038986,0.00000007,0.00018343,0.00038986
1-5-9-23-34-44,1,0.00038986,0.00000007,0.00018343,0.00038986
10-18-22-32-36-45,1,0.00038986,0.00000007,0.00018343,0.00038986
4-12-30-38-46-48,1,0.00038986,0.00000007,0.00018343,0.00038986
7-8-24-30-38-47,1,0.00038986,0.00000007,0.00018343,0.00038986
6-8-19-27-28-30,1,0.00038986,0.00000007,0.00018343,0.00038986
12-22-28-30-40-47,1,0.00038986,0.00000007,0.00018343,0.00038986
8-10-23-24-25-49,1,0.00038986,0.00000007,0.00018343,0.00038986
4-20-25-26-40-49,1,0.00038986,0.00000007,0.00018343,0.00038986
7-12-18-27-42-43,1,0.00038986,0.00000007,0.00018343,0.00038986
5-20-30-31-35-43,1,0.00038986,0.00000007,0.00018343,0.00038986
7-12-24-30-32-46,1,0.00038986,0.00000007,0.00018343,0.00038986
14-15-25-27-30-49,1,0.00038986,0.00000007,0.00018343,0.00038986
3-13-34-38-40-43,1,0.00038986,0.00000007,0.00018343,0.00038986
6-13-18-39-40-44,1,0.00038986,0.00000007,0.00018343,0.00038986
16-18-30-32-36-38,1,0.00038986,0.00000007,0.00018343,0.00038986
2-4-19-29-43-44,1,0.00038986,0.00000007,0.00018343,0.00038986
7-22-31-37-42-47,1,0.00038986,0.00000007,0.00018343,0.00038986
2-9-10-16-27-49,1,0.00038986,0.00000007,0.00018343,0.00038986
5-7-10-25-41-44,1,0.00038986,0.00000007,0.00018343,0.00038986
10-11-23-27-40-41,1,0.00038986,0.00000007,0.00018343,0.00038986
18-24-28-37-39-41,1,0.00038986,0.00000007,0.00018343,0.00038986
17-21-22-44-45-46,1,0.00038986,0.00000007,0.00018343,0.00038986
5-7-20-29-45-48,1,0.00038986,0.00000007,0.00018343,0.00038986
2-14-16-22-26-40,1,0.00038986,0.00000007,0.00018343,0.00038986
6-7-22-28-29-46,1,0.00038986,0.00000007,0.00018343,0.00038986
11-14-20-39-43-46,1,0.00038986,0.00000007,0.00018343,0.00038986
3-6-13-29-43-46,1,0.00038986,0.00000007,0.00018343,0.00038986
4-6-12-44-46-47,1,0.00038986,0.00000007,0.00018343,0.00038986
3-10-12-17-23-25,1,0.00038986,0.00000007,0.00018343,0.00038986
2-5-6-18-36-39,1,0.00038986,0.00000007,0.00018343,0.00038986
6-13-14-17-33-46,1,0.00038986,0.00000007,0.00018343,0.00038986
3-9-13-14-17-36,1,0.00038986,0.00000007,0.00018343,0.00038986
12-17-22-25-30-47,1,0.00038986,0.00000007,0.00018343,0.00038986
2-9-12-17-26-30,1,0.00038986,0.00000007,0.00018343,0.00038986
1-2-4-40-47-49,1,0.00038986,0.00000007,0.00018343,0.00038986
5-9-30-31-43-49,1,0.00038986,0.00000007,0.00018343,0.00038986
5-12-14-30-36-37,1,0.00038986,0.00000007,0.00018343,0.00038986
16-20-21-30-39-40,1,0.00038986,0.00000007,0.00018343,0.00038986
1-16-25-34-36-39,1,0.00038986,0.00000007,0.00018343,0.00038986
2-23-31-34-36-39,1,0.00038986,0.00000007,0.00018343,0.00038986
2-18-20-30-39-47,1,0.00038986,0.00000007,0.00018343,0.00038986
4-5-25-37-44-45,1,0.00038986,0.00000007,0.00018343,0.00038986
3-7-32-41-43-46,1,0.00038986,0.00000007,0.00018343,0.00038986
11-15-17-24-41-49,1,0.00038986,0.00000007,0.00018343,0.00038986
1-4-5-26-40-46,1,0.00038986,0.00000007,0.00018343,0.00038986
17-34-36-37-40-43,1,0.00038986,0.00000007,0.00018343,0.00038986
14-19-27-37-41-45,1,0.00038986,0.00000007,0.00018343,0.00038986
12-24-25-28-32-37,1,0.00038986,0.00000007,0.00018343,0.00038986
9-23-31-32-41-48,1,0.00038986,0.00000007,0.00018343,0.00038986
2-5-18-29-39-46,1,0.00038986,0.00000007,0.00018343,0.00038986
24-28-30-35-43-45,1,0.00038986,0.00000007,0.00018343,0.00038986
10-32-34-36-37-39,1,0.00038986,0.00000007,0.00018343,0.00038986
3-22-23-29-35-48,1,0.00038986,0.00000007,0.00018343,0.00038986
15-31-35-36-38-43,1,0.00038986,0.00000007,0.00018343,0.00038986
1-8-24-44-46-49,1,0.00038986,0.00000007,0.00018343,0.00038986
3-9-15-24-33-34,1,0.00038986,0.00000007,0.00018343,0.00038986
19-20-21-32-42-43,1,0.00038986,0.00000007,0.00018343,0.00038986
25-27-28-32-33-48,1,0.00038986,0.00000007,0.00018343,0.00038986
7-8-14-26-38-40,1,0.00038986,0.00000007,0.00018343,0.00038986
14-15-17-27-38-41,1,0.00038986,0.00000007,0.00018343,0.00038986
11-15-29-32-34-38,1,0.00038986,0.00000007,0.00018343,0.00038986
25-31-32-33-44-45,1,0.00038986,0.00000007,0.00018343,0.00038986
12-21-25-33-38-48,1,0.00038986,0.00000007,0.00018343,0.00038986
24-25-33-35-38-43,1,0.00038986,0.00000007,0.00018343,0.00038986
17-21-28-29-39-43,1,0.00038986,0.00000007,0.00018343,0.00038986
10-28-35-39-41-46,1,0.00038986,0.00000007,0.00018343,0.00038986
3-25-34-35-38-39,1,0.00038986,0.00000007,0.00018343,0.00038986
7-11-15-28-32-33,1,0.00038986,0.00000007,0.00018343,0.00038986
13-16-26-30-46-49,1,0.00038986,0.00000007,0.00018343,0.00038986
17-20-23-25-28-49,1,0.00038986,0.00000007,0.00018343,0.00038986
17-29-33-40-43-49,1,0.00038986,0.00000007,0.00018343,0.00038986
1-11-12-20-40-45,1,0.00038986,0.00000007,0.00018343,0.00038986
2-12-17-22-34-43,1,0.00038986,0.00000007,0.00018343,0.00038986
8-13-23-27-38-44,1,0.00038986,0.00000007,0.00018343,0.00038986
6-11-14-28-46-48,1,0.00038986,0.00000007,0.00018343,0.00038986
9-13-14-18-31-33,1,0.00038986,0.00000007,0.00018343,0.00038986
3-5-12-13-24-38,1,0.00038986,0.00000007,0.00018343,0.00038986
9-13-24-25-30-35,1,0.00038986,0.00000007,0.00018343,0.00038986
3-9-20-36-42-49,1,0.00038986,0.00000007,0.00018343,0.00038986
13-25-32-34-39-49,1,0.00038986,0.00000007,0.00018343,0.00038986
